Order_ID,Custome_id,Product_id,Region,Discount_Pct,Sales,Profit,Order_date,Quantity,Product_Price
O24-000076,CUST00142,P0018,South,0.23,2057.89,120.62,25-07-2024,6,445.43
O24-003801,CUST00084,P0047,East,0.08,27.52,4.37,26-11-2024,3,9.97
O24-008137,CUST00850,P0048,East,0.32,3.06,0.39,08-11-2024,2,2.25
O24-003198,CUST01226,P0002,East,0.35,660.46,118.02,01-08-2024,2,508.05
O24-006923,CUST00430,P0006,East,0.09,1768.63,451.52,25-06-2024,5,388.71
O24-004403,CUST01152,P0038,South,0.16,46,5.57,05-08-2024,4,13.69
O24-003703,CUST00119,P0041,South,0.14,28.16,3.62,14-07-2024,1,32.75
O24-009095,CUST00795,P0002,East,0.03,4145.7,1212.2,10-05-2024,8,534.24
O24-006650,CUST01381,P0036,East,0.06,19.47,2.8,27-11-2024,1,20.71
O24-004142,CUST01327,P0003,East,0.14,6154.93,1156.98,09-11-2024,5,1431.38
O24-008597,CUST01023,P0048,North,0.09,10.06,1.54,17-09-2024,5,2.21
O24-002358,CUST01119,P0019,East,0.07,356.37,51.76,08-04-2024,1,383.19
O24-003578,CUST01166,P0006,West,0,693.76,165.91,31-07-2024,2,346.88
O24-001037,CUST00617,P0045,North,0.12,9.64,1.69,25-09-2024,4,2.74
O24-001517,CUST01272,P0025,North,0.06,985.7,120.23,14-12-2024,2,524.31
O24-005783,CUST00850,P0034,North,0.19,65.51,9.6,03-03-2024,8,10.11
O24-004218,CUST01090,P0018,East,0.19,2174.75,169.7,12-05-2024,6,447.48
O24-004198,CUST01163,P0006,West,0.09,1323.14,301.83,17-04-2024,4,363.5
O24-005326,CUST00790,P0008,South,0.2,2379.88,307.43,21-11-2024,5,594.97
O24-008077,CUST00580,P0029,East,0.08,510.71,56.26,05-11-2024,2,277.56
O24-000155,CUST00747,P0008,South,0.23,1826.26,279.09,25-11-2024,4,592.94
O24-000454,CUST01413,P0004,East,0.18,3687.34,783.15,08-03-2024,5,899.35
O24-006264,CUST01214,P0010,West,0.15,154.77,35.78,10-03-2024,2,91.04
O24-006696,CUST00093,  P0008,West,0.08,528,115,14-02-2024,1,573.91
O24-006666,CUST00592,P0027,North,0.01,479.6,91.54,10-02-2024,4,121.11
O24-003420,CUST00410,P0032,East,0.01,2772.61,414.07,01-11-2024,6,466.77
O24-001775,CUST00154,  P0034,East,0.36,6.64,0.75,10-06-2024,1,10.37
O24-008823,CUST00093,P0007,South,0.16,167.22,30.22,27-02-2024,1,199.07
O24-001423,CUST00839,P0011,West,0.11,150.89,29.7,10-04-2024,2,84.77
O24-009822,CUST00826,P0047,North,0.18,41.08,5.83,14-03-2024,5,10.02
O24-000422,CUST00699,P0007,North,0.12,363.49,90.38,11-10-2024,2,206.53
O24-007967,CUST00222,P0021,North,0.13,198.42,28.14,04-01-2024,1,228.07
O24-009020,CUST00904,P0042,West,0.06,116.45,20.76,29-05-2024,4,30.97
O24-008546,CUST00144,P0013,North,0.05,35.8,9.07,07-09-2024,2,18.84
O24-006738,CUST00308,P0031  ,North,0.06,1001.93,143.78,03-01-2024,4,266.47
O24-003563,CUST00705,P0009,North,0.08,65.44,17.7,17-04-2024,3,23.71
O24-006570,CUST00477,P0037,East,0.08,36.13,7.17,23-10-2024,3,13.09
O24-004168,CUST00736,P0041,South,0.17,27.04,3.38,19-05-2024,1,32.58
O24-006580,CUST01395,  P0030,West,0.02,514.55,82.13,06-01-2024,5,105.01
O24-008373,CUST00080,P0038,North,0.07,38.53,9.41,04-05-2024,3,13.81
O24-004066,CUST00352,P0004,East,0.06,3262.25,960.31,28-04-2024,4,867.62
O24-008958,CUST00613,P0007,North,0.01,425.78,112.41,11-03-2024,2,215.04
O24-006133,CUST00607,P0037,North,0.04,39.69,5.84,04-12-2024,3,13.78
O24-001989,CUST01336,P0027,North,0.16,102.07,15.2,23-09-2024,1,121.51
O24-003008,CUST01265,P0028,West,0.08,5290.03,569.87,15-11-2024,13,442.31
O24-006256,CUST00884,P0020,North,0.23,1672.01,148.9,14-08-2024,8,271.4301948
O24-005690,CUST00036,P0041,South,0.25,71.21,8.88,24-01-2024,3,31.65
O24-003980,CUST00519,P0038,East,0.04,69.22,15.76,19-03-2024,5,14.42
O24-005491,CUST01227,P0034,South,0.16,39.35,4.44,21-11-2024,5,9.37
O24-000109,CUST00726,P0010,East,0.13,161.58,30.81,06-11-2024,2,92.86
O24-004212,CUST00133,P0016,South,0.4,37.98,4.92,08-08-2024,1,63.3
O24-002014,CUST00227,P0040,East,0.04,42.77,8.75,05-10-2024,3,14.85
O24-004935,CUST01015,P0037,South,0.22,42.06,5.12,29-07-2024,4,13.48
O24-001539,CUST00590,P0034,West,0.14,36.29,5.48,12-11-2024,4,10.55
O24-009162,CUST01316,P0046,East,0.09,8.44,1.51,12-10-2024,3,3.09
O24-001654,CUST00044,P0039,South,0.22,34.05,2.91,16-03-2024,3,14.55
O24-001328,CUST00374,P0035,North,0.1,18.45,3.28,29-08-2024,5,4.1
O24-008313,CUST00010,P0011,North,0.26,124.47,24.78,19-10-2024,2,84.1
O24-003610,CUST01128,  P0037,North,0,57.04,11.42,01-10-2024,4,14.26
O24-000973,CUST00458,P0040,West,0.11,56.78,8.78,24-05-2024,4,15.95
O24-001799,CUST01132,P0006,North,0.06,1534.53,347.2,12-09-2024,4,408.12
O24-006478,CUST01106,P0028,East,0.04,1256.49,176.79,19-11-2024,3,436.28
O24-007884,CUST00162,P0013,North,0.04,142.62,36.26,30-10-2024,8,18.57
O24-004375,CUST00483,P0018,North,0.09,379.38,38.73,06-02-2024,1,416.9
O24-006920,CUST01223,P0011,West,0.06,330.96,89.01,05-01-2024,4,88.02
O24-003520,CUST00087,P0017,North,0.24,159.19,14,15-12-2024,1,209.46
O24-005166,CUST00616,P0014,West,0.06,73.66,16.03,12-11-2024,2,39.18
O24-005233,CUST00039,P0014,East,0.06,37.41,9.34,01-06-2024,1,39.8
O24-000775,CUST01165,P0031,North,0.26,584.37,59.53,26-11-2024,3,263.23
O24-009731,CUST01033,P0015,South,0.4,166.59,21.65,27-07-2024,5,55.53
O24-009127,CUST01226,  P0038,West,0.18,22.58,3.98,28-10-2024,2,13.77
O24-008939,CUST00196,P0015,North,0.03,99.35,21.93,30-12-2024,2,51.21
O24-009892,CUST01430,P0029,East,0.05,844.77,137.87,18-04-2024,3,296.41
O24-007068,CUST00125,P0030,West,0.11,92.65,14.73,28-04-2024,1,104.1
O24-009746,CUST00565,P0019,East,0.1,1032.1,172.15,08-12-2024,3,382.26
O24-009018,CUST00856,P0008,North,0.19,2411.37,406.64,05-11-2024,5,595.4
O24-004950,CUST01487,P0006,East,0.07,376.26,100.39,14-09-2024,1,404.58
O24-006447,CUST01379,P0043,North,0,115.2,20.96,30-12-2024,3,40
O24-007438,CUST01022,P0044,South,0.13,39.54,5.33,02-05-2024,3,15.15
O24-001698,CUST00042,P0021,East,0.05,649.49,68.52,14-01-2024,3,227.89
O24-000484,CUST00689,P0018,South,0.1,1940.94,181.7,02-02-2024,5,431.32
O24-002110,CUST01006,P0004,West,0.29,5015.5,1094.6,11-09-2024,8,883.01
O24-009267,CUST01321,P0034,South,0.19,8.28,1.14,03-06-2024,1,10.22
O24-009566,CUST00429,P0002,South,0.2,1677.28,307.81,16-04-2024,4,524.15
O24-007917,CUST00643,P0026,East,0.38,292.76,17.09,05-07-2024,1,472.19
O24-006512,CUST00491,P0024,South,0.29,477.86,28.27,24-10-2024,1,673.04
O24-002798,CUST01491,P0029,West,0.15,1233.39,164.29,24-02-2024,5,290.21
O24-001247,CUST00350,P0036,North,0.2,17.17,2.94,21-07-2024,1,21.46
O24-009420,CUST00127,P0035,North,0.09,3.98,0.87,26-06-2024,1,4.37
O24-004609,CUST00535,P0009,South,0.16,38.39,7.33,12-10-2024,2,22.85
O24-002239,CUST00239,P0001,East,0.01,4666.9,1400.07,19-10-2024,4,1178.51
O24-002943,CUST00289,P0042,West,0.12,78.25,14.32,23-05-2024,3,29.64
O24-008993,CUST00596,P0003,East,0.24,2040.4,392.26,09-03-2024,2,1342.37
O24-006924,CUST00425,P0005,North,0.18,1495.48,263.57,14-01-2024,4,455.94
O24-006285,CUST01138,P0026,South,0.27,1154.2,83,04-05-2024,3,527.03
O24-007436,CUST00402,P0034,West,0.24,40.51,5.79,04-04-2024,5,10.66
O24-006331,CUST00809,P0033,East,0.07,55.85,12.83,18-09-2024,5,12.01
O24-005335,CUST00065,P0034,West,0,8.63,1.63,15-08-2024,1,10.4
O24-005092,CUST01161,P0048,South,0.15,1.86,0.25,25-10-2024,1,2.19
O24-003165,CUST00021,P0019,North,0.12,344.36,31.38,17-12-2024,1,391.32
O24-007335,CUST00514,P0005,East,0.16,1227.97,272.28,06-11-2024,3,487.29
O24-001344,CUST00914,P0044,South,0.1,28.15,4.57,26-09-2024,2,15.64
O24-004231,CUST00757,P0024,West,0.02,4331.13,698.72,30-08-2024,7,631.36
O24-003117,CUST00845,P0033,North,0.08,100.24,18.11,23-05-2024,8,13.62
O24-000209,CUST01282,P0011,East,0.07,419.57,96.17,23-08-2024,5,90.23
O24-006694,CUST00303,P0008,West,0.26,438.86,73.39,04-12-2024,1,593.06
O24-001004,CUST00844,P0042,East,0.14,128.48,20.66,17-08-2024,5,29.88
O24-001194,CUST00739,P0003,North,0.34,949.34,191.8,31-05-2024,1,1438.39
O24-007437,CUST01348,P0005,East,0.08,824.03,215.43,08-02-2024,2,447.8423913
O24-001260,CUST00267,P0021,North,0.01,432.41,86.75,12-11-2024,2,218.39
O24-005234,CUST00109,P0009,South,0.07,85.56,18.07,19-11-2024,4,23
O24-002475,CUST00645,P0043,East,0.08,106.48,20.16,03-02-2024,3,38.58
O24-001507,CUST01323,P0045,West,0.02,5.21,1.12,02-09-2024,2,2.66
O24-007828,CUST00799,P0010,East,0.07,255.51,67.2,23-02-2024,3,91.58
O24-004712,CUST01250,P0032,South,0.29,341.85,6.86,16-12-2024,1,481.48
O24-007286,CUST00727,P0037,East,0.11,37.46,5.63,08-01-2024,3,14.03
O24-000709,CUST00894,P0031,West,0.02,268.13,38.54,17-04-2024,1,273.6
O24-008708,CUST00877,P0005,North,0.04,898.31,228.83,05-03-2024,2,467.87
O24-009247,CUST00946,P0032,South,0.14,2455.9,253.06,05-01-2024,6,475.95
O24-000927,CUST01418,P0030  ,North,0.04,198.45,34.49,25-09-2024,2,103.36
O24-008779,CUST00378,P0028,East,0.06,427.84,45.73,07-11-2024,1,455.15
O24-006486,CUST01160,P0040,West,0.07,13.92,3.22,12-01-2024,1,14.97
O24-006976,CUST00324,P0016,East,0.08,181.11,35.76,29-03-2024,3,65.62
O24-007979,CUST00658,P0002,East,0.24,396.04,89.61,27-03-2024,1,521.1
O24-000977,CUST00187,P0039,West,0.07,51.78,9.66,08-01-2024,4,13.92
O24-000122,CUST00336,P0028,West,0.2,2092.27,147.86,02-04-2024,6,435.89
O24-008998,CUST00169,P0046,North,0.23,7.14,0.94,10-01-2024,3,3.09
O24-001156,CUST01379,P0033,West,0.01,93.56,20.65,27-01-2024,7,13.5
O24-007677,CUST00317,P0022,West,0.12,1184.74,127.17,30-03-2024,2,673.15
O24-008898,CUST01209,P0016,South,0.09,305.12,74.53,13-08-2024,5,67.06
O24-003804,CUST01013,P0042,West,0.22,183.46,39.19,07-08-2024,8,29.4
O24-004527,CUST00965,P0021,North,0.04,210.21,31.94,22-04-2024,1,218.97
O24-003124,CUST01282,P0026,North,0.23,1175.58,129.04,19-12-2024,3,508.91
O24-004865,CUST00786,P0009,West,0.15,40.36,8.87,04-11-2024,2,23.74
O24-009291,CUST00931,P0018,East,0.13,380.75,49.76,20-06-2024,1,437.64
O24-002261,CUST01041,P0002,East,0.16,456.02,114.44,12-05-2024,1,542.8809524
O24-000339,CUST00250,P0044,West,0.07,59.45,11.56,12-09-2024,4,15.98
O24-001068,CUST01364,P0006,East,0.22,566.76,134.5,11-04-2024,2,363.31
O24-000598,CUST00764,P0027,East,0.22,187.01,23.51,01-11-2024,2,119.88
O24-007344,CUST00142,P0031,East,0.15,666.44,74.76,11-08-2024,3,261.35
O24-005463,CUST00046,P0009,West,0.16,38.12,8.5,27-01-2024,2,22.69
O24-001796,CUST00953,P0023,South,0.11,714.63,54.22,31-12-2024,3,267.65
O24-006821,CUST00336,P0013,East,0.16,32.09,6.88,10-12-2024,2,19.1
O24-007902,CUST00889,P0046,South,0.29,2.08,0.17,29-07-2024,1,2.93
O24-006866,CUST00443,P0024,West,0.08,1854.97,332.95,19-03-2024,3,672.09
O24-003111,CUST01148,P0041,West,0.09,30.89,4.86,13-06-2024,1,33.95
O24-006463,CUST00316,P0011,South,0.17,72.14,17.99,20-07-2024,1,86.92
O24-007062,CUST00838,P0010,West,0.15,77.91,17.61,24-09-2024,1,91.66
O24-005799,CUST00892,P0012,West,0.14,17.09,4.42,31-01-2024,1,19.87
O24-008060,CUST00997,P0016,West,0.13,288.4,62.05,25-10-2024,5,66.3
O24-008669,CUST00104,P0020,West,0.07,1858.28,192.28,01-12-2024,7,285.45
O24-005933,CUST00159,P0021,North,0.1,403.33,52.77,07-10-2024,2,224.07
O24-001409,CUST00035,P0037,North,0.13,61.25,10.03,17-06-2024,5,14.08
O24-004529,CUST00156,P0033,East,0.04,24.86,5.18,16-10-2024,2,12.95
O24-009762,CUST01076,P0046,North,0.01,2.94,0.62,21-10-2024,1,2.97
O24-009210,CUST01139,P0032,North,0.14,2618.24,402.64,13-06-2024,6,507.41
O24-007257,CUST01033,P0040,North,0.18,27.36,5.4,22-08-2024,2,16.68
O24-007488,CUST01219,P0001,North,0.05,2295.56,618.98,29-12-2024,2,1208.19
O24-007323,CUST00631,P0034,North,0.16,24.09,3.78,09-12-2024,3,9.56
O24-000995,CUST00695,P0010,East,0.17,156.37,37.42,24-08-2024,2,94.2
O24-007359,CUST00033,P0004,South,0.18,4532.11,775.99,01-11-2024,6,921.16
O24-006902,CUST01247,P0008,East,0.11,1542.65,398.58,01-03-2024,3,577.77
O24-003706,CUST00063,P0025,North,0.35,1317.16,133.24,13-10-2024,4,506.6
O24-005046,CUST00772,P0035,East,0.06,18.94,3.47,06-02-2024,5,4.03
O24-000730,CUST00198,P0010,East,0.15,246.74,57.02,03-12-2024,3,96.76
O24-006052,CUST01211,P0040,South,0.23,11.62,1.22,22-09-2024,1,15.09
O24-001951,CUST00900,P0006,East,0.18,644.42,127.81,19-04-2024,2,392.94
O24-005574,CUST00794,P0013,East,0,56.05,13.48,13-01-2024,3,18.68333333
O24-004007,CUST01341,P0048,East,0,6.61,1.15,04-07-2024,3,2.27
O24-008826,CUST01355,P0013,West,0.07,18.12,5.1,16-09-2024,1,19.48
O24-004592,CUST01014,P0021,West,0.04,1265.41,217.79,28-02-2024,6,219.69
O24-000578,CUST00956,P0006,East,0.06,1351.61,366.53,08-04-2024,4,359.47
O24-008087,CUST00300,P0035,East,0.12,21.49,4.08,18-10-2024,6,4.07
O24-003537,CUST00324,P0024,West,0.12,1164.68,134.42,22-08-2024,2,661.75
O24-003669,CUST01216,P0048,East,0.17,5.7,0.91,15-12-2024,3,2.289156627
O24-006298,CUST01497,P0013,North,0.06,19.46,4.56,01-12-2024,1,20.7
O24-004600,CUST00346,P0046,North,0.09,5.37,1.09,20-06-2024,2,2.95
O24-007657,CUST00295,P0021,West,0.14,735.99,99.57,24-01-2024,4,213.95
O24-005977,CUST00438,P0015,East,0.09,95.2,23.09,08-10-2024,2,52.31
O24-000646,CUST00419,P0036,North,0,34.78,5.42,12-11-2024,2,17.39
O24-007051,CUST01212,P0007,East,0.08,393.47,107.15,27-08-2024,2,213.84
O24-004521,CUST00498,P0040,North,0.2,24.58,3.26,21-10-2024,2,15.36
O24-009526,CUST01447,P0018,North,0.17,2231.29,334.93,26-07-2024,6,448.05
O24-005722,CUST01326,P0011,East,0.05,709,169.75,23-08-2024,8,93.29
O24-006892,CUST01275,P0014,North,0.18,65.88,14.98,01-05-2024,2,40.17
O24-008121,CUST00186,P0016,South,0.16,171.59,36.62,21-10-2024,3,68.09
O24-007897,CUST00143,P0019,North,0.13,1690.19,266.24,23-01-2024,5,388.55
O24-006712,CUST01055,P0044,North,0.1,56.45,10.11,04-01-2024,4,15.68
O24-001748,CUST00037,P0037,West,0.37,24.42,3.41,03-06-2024,3,12.92
O24-008149,CUST01397,P0027,North,0.18,215.89,28.36,18-07-2024,2,131.64
O24-005087,CUST00279,P0008,North,0.02,1137.15,313.67,08-08-2024,2,580.18
O24-004261,CUST01495,P0012,South,0.23,30.74,3.43,23-12-2024,2,19.96
O24-006721,CUST01217,P0047,East,0.27,15.39,1.91,14-10-2024,2,10.54
O24-007176,CUST00574,P0028,North,0.1,1194.08,117.6,24-01-2024,3,442.25
O24-006015,CUST00528,P0015,East,0.02,53.81,15.83,30-12-2024,1,54.91
O24-003600,CUST01101,P0004,South,0.11,4080.61,797.82,17-05-2024,5,916.99
O24-008857,CUST01093,P0007,North,0.05,190.83,54.22,02-04-2024,1,200.87
O24-005388,CUST01058,P0016,West,0.15,172,30.18,19-10-2024,3,67.45
O24-005675,CUST00657,P0013,West,0.03,97.15,24.34,18-01-2024,5,20.03
O24-008396,CUST01435,P0005,South,0.12,1681.08,341.26,06-01-2024,4,477.58
O24-007120,CUST00090,P0042,North,0.12,50.46,9.34,30-09-2024,2,28.67
O24-003772,CUST00235,P0035,West,0.04,16.13,3.43,04-02-2024,4,4.2
O24-006605,CUST00631,P0030,South,0.09,552.55,63.96,22-07-2024,6,101.2
O24-005607,CUST01103,P0010  ,East,0.23,221.92,42.53,25-10-2024,3,96.07
O24-008033,CUST00650,P0014,West,0.06,148.71,33.89,06-12-2024,4,39.55
O24-004608,CUST00449,P0013,South,0.21,16,2.71,10-10-2024,1,20.25
O24-009440,CUST00191,P0005,West,0.17,765.33,161.12,04-05-2024,2,461.04
O24-000361,CUST00667,P0035,East,0.1,19.26,3.29,03-12-2024,5,4.28
O24-002263,CUST01313,P0046,West,0.09,8.38,1.69,13-07-2024,3,3.07
O24-002696,CUST00427,P0036  ,West,0.12,17.4,3.26,13-09-2024,1,19.77
O24-003777,CUST00155,P0041,South,0.14,87.41,9.09,19-09-2024,3,33.88
O24-009963,CUST00701,P0020,North,0.07,2016.69,274.4,23-06-2024,8,271.06
O24-008175,CUST01210,P0039,South,0.14,25.85,3.05,29-11-2024,2,15.03
O24-009413,CUST00402,P0009,South,0.23,173.79,26.43,06-11-2024,10,22.57
O24-005401,CUST00927,P0008,West,0.26,902.03,194.46,28-07-2024,2,609.48
O24-000746,CUST00973,P0043,East,0.21,58.76,11.76,11-09-2024,2,37.19
O24-009966,CUST01076,P0003,North,0.01,10971.89,2600.15,17-09-2024,8,1385.34
O24-009270,CUST01365,P0038,West,0.09,63.06,11.28,20-02-2024,5,13.86
O24-003214,CUST00156,P0044,East,0.07,43.05,6.45,03-03-2024,3,15.43
O24-004759,CUST00726,P0044,North,0.2,38.71,5.98,08-02-2024,3,16.13
O24-003713,CUST00118,P0002,West,0.14,950.73,204.96,10-01-2024,2,552.75
O24-003103,CUST00883,P0012,South,0.16,49.9,9.83,14-02-2024,3,19.8
O24-007534,CUST01185,P0043  ,East,0.08,71.06,15.79,26-02-2024,2,38.62
O24-006520,CUST00518,P0026,North,0.3,2132.93,249.35,26-10-2024,6,507.84
O24-006726,CUST01354,P0019,East,0.05,1517.8,286.86,09-09-2024,4,399.42
O24-004047,CUST00162,P0023,West,0.06,260.31,35.32,22-01-2024,1,276.93
O24-001838,CUST00464,P0045,South,0.07,2.32,0.27,22-09-2024,1,2.49
O24-005070,CUST00795,P0005,North,0.06,4381.37,987.57,08-07-2024,11,423.73
O24-004667,CUST00295,P0007,East,0.07,394.51,96.6,18-10-2024,2,212.1
O24-003213,CUST01033,P0010,East,0.09,247.69,73.56,20-12-2024,3,90.73
O24-008502,CUST00817,P0026  ,South,0.12,1348.3,173.29,15-11-2024,3,510.72
O24-004174,CUST00239,P0040,East,0.01,77.91,17.44,27-09-2024,5,15.74
O24-008050,CUST00968,P0012,North,0.14,17.83,3.96,02-09-2024,1,20.73
O24-009527,CUST01195,P0042,North,0.12,106.59,15.06,20-10-2024,4,30.28125
O24-006051,CUST01325,P0026,East,0.05,972.4,97.09,24-07-2024,2,511.79
O24-005058,CUST01123,P0007,West,0.12,179.43,45.9,25-08-2024,1,203.9
O24-007519,CUST00098,P0005,North,0.03,919.99,251.11,02-01-2024,2,474.22
O24-001997,CUST01183,P0029,North,0.04,1331.62,151.17,23-03-2024,5,277.42
O24-006791,CUST00751,P0028,North,0.07,416.65,61.5,08-10-2024,1,448.01
O24-007455,CUST00345,P0014,East,0.08,160.01,40.01,31-12-2024,4,43.48
O24-006829,CUST00204,P0013,West,0.18,15.47,2.87,22-01-2024,1,18.86
O24-003086,CUST00302,P0040,South,0.04,113.82,18.48,28-07-2024,8,14.82
O24-008670,CUST00647,P0048,West,0.37,2.8,0.37,27-04-2024,2,2.22
O24-006005,CUST01029,P0043,North,0.19,66.68,11.69,26-01-2024,2,41.16
O24-003045,CUST00747,P0015,North,0.06,150.16,39.61,11-07-2024,3,53.25
O24-002081,CUST00438,P0046,West,0.07,8.29,1.8,16-03-2024,3,2.97
O24-004802,CUST00116,P0031,South,0.12,1622.67,75.84,16-11-2024,7,263.42
O24-005892,CUST01163,P0012,North,0.19,32.59,6.46,21-09-2024,2,20.12
O24-000028,CUST01389,P0031,West,0.08,1475.44,218.32,22-08-2024,6,267.29
O24-005130,CUST01377,P0038,West,0.17,45.09,6.79,20-08-2024,4,13.58
O24-005365,CUST00201,P0033  ,South,0.4,7.68,0.58,28-11-2024,1,12.8
O24-009677,CUST00498,P0039,West,0.1,25.07,4.43,11-12-2024,2,13.93
O24-009119,CUST01489,P0034,North,0.13,24.87,5.26,15-05-2024,3,9.53
O24-001444,CUST01121,P0006,North,0.06,1513.36,336.77,18-11-2024,4,402.49
O24-001925,CUST00753,P0041,East,0.02,64.52,13.52,18-06-2024,2,32.92
O24-001771,CUST01127,P0048,West,0.06,2.11,0.32,19-04-2024,1,2.25
O24-000489,CUST00643,P0016,East,0.09,484.78,111.52,27-02-2024,8,66.59
O24-004359,CUST00065,P0032,West,0.19,387.37,56.21,31-10-2024,1,478.24
O24-005406,CUST01282,P0020,South,0.12,1448.15,141.2,31-01-2024,6,274.27
O24-007285,CUST01489,P0021,North,0.15,391.48,40.83,27-03-2024,2,230.28
O24-008394,CUST00576,P0024,East,0.04,2437.21,492.73,18-05-2024,4,634.69
O24-000370,CUST00653,P0035,North,0.04,3.83,0.79,11-07-2024,1,3.99
O24-003736,CUST00279,P0011,South,0.09,240.9,45.38,28-06-2024,3,88.24
O24-005814,CUST01455,P0036,North,0.06,19.75,3.08,01-08-2024,1,21.01
O24-001735,CUST00952,P0017,North,0.19,357.4,41.71,05-09-2024,2,220.62
O24-005706,CUST01258,P0018,West,0.05,1205.32,194.25,02-11-2024,3,422.92
O24-001348,CUST01157,P0044,South,0.18,60.39,7.74,15-07-2024,5,14.73
O24-007254,CUST00118,P0006,East,0.06,1415.19,390.43,08-01-2024,4,376.38
O24-004501,CUST00725,P0004,North,0.11,4050.03,963.7,19-04-2024,5,910.12
O24-008491,CUST01340,P0013,West,0.13,105.86,23.29,10-04-2024,6,20.28
O24-005693,CUST00656,P0016,West,0.12,59.2,13.31,14-08-2024,1,67.27
O24-007170,CUST01050,P0005,East,0.12,409.48,101.79,10-01-2024,1,465.32
O24-004837,CUST00583,P0012,East,0.1,70.31,18.24,25-11-2024,4,19.53
O24-005535,CUST01368,P0002,South,0.2,865.46,167.27,27-01-2024,2,540.91
O24-006613,CUST00943,P0007,East,0.03,1201.6,287.14,01-06-2024,6,206.46
O24-003922,CUST00009,  P0046,West,0.14,5.38,1.14,13-01-2024,2,3.13
O24-006403,CUST00826,P0002,West,0.34,1415.41,197.51,08-08-2024,4,536.14
O24-001920,CUST01385,P0024,North,0.08,3579.17,516.95,29-11-2024,6,648.4
O24-009142,CUST01066,P0012,South,0.24,30.9,6.08,16-04-2024,2,20.33
O24-003710,CUST01120,P0005,North,0.19,1483.98,384.33,09-09-2024,4,458.02
O24-004389,CUST00101,P0012,East,0.17,64.67,14.38,02-12-2024,4,19.48
O24-003926,CUST00559,P0013,East,0.22,57.78,13.2,10-01-2024,4,18.52
O24-004873,CUST00086,P0029,North,0.25,2235.52,245.68,22-04-2024,10,298.07
O24-002794,CUST01227,P0022,East,0.14,2255.4,361.85,27-06-2024,4,655.64
O24-005200,CUST01180,P0041,West,0.12,111.97,16.76,30-12-2024,4,31.80965909
O24-004171,CUST00359,P0030,North,0.07,492.34,76.21,31-07-2024,5,105.88
O24-001482,CUST00127,P0011,South,0.15,74.83,10.42,31-05-2024,1,88.03
O24-003753,CUST00097,P0014,East,0.04,39.24,11.06,11-01-2024,1,40.87
O24-000105,CUST00540,P0025,East,0.02,5312.29,744.4,05-05-2024,10,542.07
O24-001261,CUST00471,P0034,North,0.25,55.39,6.84,19-08-2024,7,10.55
O24-009215,CUST00983,P0047  ,East,0.13,72.59,11.92,11-06-2024,8,10.43
O24-005333,CUST00320,P0041,South,0.17,27.22,2.13,22-12-2024,1,32.79
O24-001210,CUST01346,P0025,East,0.05,496.03,69.71,24-08-2024,1,522.14
O24-000694,CUST01269,P0035,South,0.15,14.52,1.47,22-10-2024,4,4.27
O24-007732,CUST01087,P0001,North,0.1,3055.97,645.69,04-11-2024,3,1131.84
O24-002903,CUST00111,P0034,North,0.12,17.79,2.88,17-05-2024,2,10.11
O24-000217,CUST00381,P0041,North,0.12,28,5.12,18-05-2024,1,31.82
O24-005762,CUST01462,P0006,East,0.04,726.22,176.91,09-01-2024,2,378.24
O24-000504,CUST00419,P0017,South,0.11,382.15,55.13,26-11-2024,2,214.69
O24-005122,CUST00584,P0046,East,0.09,2.76,0.41,04-01-2024,1,3.03
O24-008871,CUST00326,P0046,West,0,7.9,1.58,24-03-2024,3,2.96
O24-003255,CUST00350,P0011,North,0.17,75.19,13.99,10-05-2024,1,90.59
O24-002574,CUST01094,P0048,East,0.07,3.81,0.74,28-06-2024,2,2.05
O24-008626,CUST01082,P0041,North,0.13,53.85,9.74,26-11-2024,2,30.95
O24-006623,CUST00042,P0032,West,0.1,450.57,64.66,15-04-2024,1,500.63
O24-002818,CUST00811,P0009,South,0.03,315.46,87.25,10-03-2024,14,23.23
O24-008299,CUST01444,P0004,North,0.08,848.8,203.75,12-08-2024,1,922.61
O24-003362,CUST00823,P0037,North,0.13,11.97,1.95,05-12-2024,1,13.76
O24-006909,CUST01378,P0019,West,0.05,1167.05,144.63,06-03-2024,3,409.49
O24-000077,CUST00101,  P0016,West,0.15,111.33,21.49,01-01-2024,2,65.49
O24-008798,CUST01446,P0037,North,0.1,24.19,4.34,09-12-2024,2,13.44
O24-002196,CUST01142,P0007,East,0,192.83,37.39,03-09-2024,1,224.22
O24-006157,CUST00083,P0017,East,0.02,424.75,68.08,29-12-2024,2,216.71
O24-009025,CUST00737,P0018,East,0.31,1143.16,107.16,26-12-2024,4,414.19
O24-009668,CUST01108,P0008,East,0.02,3472.55,863.65,08-07-2024,6,590.57
O24-005955,CUST00549,P0001,East,0.23,4433.31,982.29,20-01-2024,5,1151.51
O24-005065,CUST00910,P0010,South,0.11,399.39,90.26,20-08-2024,5,89.75
O24-002804,CUST01325,P0034,South,0.22,8.17,0.69,14-01-2024,1,10.47
O24-009240,CUST01469,P0028,East,0.14,368.42,55.79,14-02-2024,1,428.4
O24-008240,CUST00921,P0042,North,0.11,26.26,5.54,17-08-2024,1,29.5
