Order_ID,Customer_ID,Product_ID,Region,Discount_Pct,Sales,Profit,Order_date,Quantity,Product_Price
O24-003674,CUST00224,P0001,South,0.26,830.31,175.01,2024-07-31,1,1122.04
O24-003437,CUST01041,P0040,South,0.12,13.2,2.08,2024-03-20,1,15
O24-007988,CUST01175,P0039,North,0.06,51.29,11.37,2024-07-31,4,13.64
O24-004900,CUST00498,P0034,East,0.04,38.67,9.6,2024-09-01,4,10.07
O24-002945,CUST01051,P0004,North,0.11,3908.21,1065.35,2024-12-10,5,878.25
O24-004752,CUST00280,P0046,West,0.04,5.84,1.03,2024-03-15,2,3.04
O24-000867,CUST00987,P0034,South,0.1,37.58,7.15,2024-02-11,4,10.44
O24-005057,CUST00239,P0022,East,0.1,1124.96,237.69,2024-01-24,2,624.98
O24-009112,CUST00634,P0025,West,0.03,1572.45,199.79,2024-07-22,3,540.36
O24-006110,CUST00476,P0047,East,0.03,57.79,10.58,2024-11-08,6,9.93
O24-007466,CUST01260,P0039,North,0.19,35.36,5.16,2024-06-06,3,14.55
O24-002705,CUST00777,P0029,South,0.19,1783.1,151.01,2024-04-21,8,275.17
O24-007774,CUST00188,P0037,North,0.17,58.56,12.28,2024-08-22,5,14.11
O24-002831,CUST00142,P0034,West,0.28,29.09,3.18,2024-11-21,4,10.1
O24-002489,CUST00424,P0039,North,0.11,36.53,6.08,2024-07-01,3,13.68
O24-003767,CUST00253,P0026,South,0.15,437.83,30.84,2024-01-16,1,515.09
O24-002542,CUST00715,P0047,East,0.18,24.33,4.59,2024-03-02,3,9.89
O24-003452,CUST01274,P0048,North,0.12,3.82,0.6,2024-12-13,2,2.17
O24-000979,CUST00181,P0001,East,0.13,3834.68,883.92,2024-01-07,4,1101.92
O24-006955,CUST00024,P0011,West,0.1,154.55,46.36,2024-05-13,2,85.86
O24-005597,CUST00850,P0045,North,0.08,4.8,0.69,2024-12-11,2,2.61
O24-007688,CUST01212,P0047,South,0.13,35.88,4.6,2024-07-21,4,10.31
O24-007355,CUST00010,P0016,South,0.25,238.8,49.44,2024-01-19,5,63.68
O24-003150,CUST01317,P0041,West,0.04,155.76,27.28,2024-12-24,5,32.45
O24-002236,CUST00972,P0037,East,0.08,12.49,2.12,2024-02-14,1,13.58
O24-006681,CUST00248,P0047,North,0.04,20.16,3.98,2024-11-17,2,10.5
O24-002015,CUST00261,P0036,North,0.14,35.23,5.65,2024-11-22,2,20.48255814
O24-007249,CUST00020,P0031,South,0.18,1805.84,139.11,2024-12-18,8,275.28
O24-005171,CUST01313,P0013,West,0.1,35.84,9.33,2024-12-08,2,19.91
O24-003889,CUST01073,P0011,West,0.11,77.73,19.16,2024-12-22,1,87.34
O24-003776,CUST00145,P0035,South,0.1,11.42,1.02,2024-04-15,3,4.23
O24-000444,CUST01277,P0007,North,0.33,541.36,100.04,2024-09-02,4,202
O24-009250,CUST00865,P0003,North,0.1,5263.02,1383.15,2024-11-24,4,1461.95
O24-002176,CUST00191,P0010,West,0.14,330.89,70.85,2024-08-17,4,96.19
O24-002065,CUST00607,P0013,West,0.02,154.92,41.42,2024-09-25,8,19.76
O24-007233,CUST00261,P0033,East,0.1,23.45,3.75,2024-10-21,2,13.03
O24-002243,CUST01239,P0042,North,0.1,207,42.43,2024-04-09,8,28.75
O24-001545,CUST01399,P0033,West,0.34,72.6,6.6,2024-05-29,8,13.75
O24-004556,CUST01458,P0044,North,0.16,39.79,7.34,2024-06-02,3,15.79
O24-009482,CUST00769,P0036,East,0.31,193.03,32.33,2024-04-30,13,21.52
O24-008862,CUST01133,P0027,West,0.1,342.14,43.12,2024-05-07,3,126.72
O24-000843,CUST00773,P0022,East,0,2620.75,297.79,2024-11-12,5,689.67
O24-002193,CUST00722,P0016,East,0.12,160.59,36.78,2024-03-10,3,60.83
O24-006648,CUST01114,P0003,North,0.08,3642.57,853.66,2024-06-10,3,1319.77
O24-009983,CUST00629,P0015,West,0.05,255.84,56.79,2024-04-13,5,53.86
O24-008815,CUST00695,P0006,North,0.1,1067.42,250.87,2024-05-25,3,395.34
O24-008248,CUST01492,P0040,North,0.07,29.15,5.35,2024-07-06,2,15.67
O24-007118,CUST00063,P0017,North,0.17,354.94,52.26,2024-04-04,2,213.82
O24-000400,CUST00977,P0002,East,0.1,958.27,263.03,2024-04-06,2,532.37
O24-001416,CUST00758,P0027,South,0.19,842.01,53.43,2024-01-03,8,129.94
O24-003153,CUST00508,P0043,North,0,153.12,30.74,2024-09-15,4,38.28
O24-006559,CUST00595,P0041,West,0.19,54.32,9.37,2024-12-14,2,33.53
O24-002474,CUST00137,P0020,North,0.08,2625.5,377.16,2024-10-10,10,285.38
O24-004175,CUST01208,P0026,West,0.06,1847.14,209.47,2024-03-11,4,491.26
O24-006719,CUST01475,P0029,North,0.31,554.72,56.84,2024-12-25,3,267.98
O24-006364,CUST00743,P0032,South,0.11,858.73,74.02,2024-10-31,2,482.43
O24-004943,CUST00883,P0011,East,0.13,75.39,14.73,2024-07-10,1,86.66
O24-007102,CUST01073,P0006,West,0.08,340.18,86.87,2024-11-28,1,369.76
O24-004388,CUST00620,P0036,North,0.29,58.62,7.35,2024-08-05,4,20.64
O24-009150,CUST00969,P0016,East,0.19,210.18,47.81,2024-09-07,4,64.87
O24-004701,CUST00313,P0027,West,0.14,223.15,25.78,2024-09-18,2,129.74
O24-000945,CUST01191,P0005,East,0.19,782.67,186.06,2024-11-23,2,483.13
O24-007310,CUST00046,P0035,South,0.17,3.45,0.49,2024-07-27,1,4.16
O24-005107,CUST00569,P0037,West,0,28.3,6.16,2024-01-09,2,14.15
O24-001783,CUST01500,P0006,South,0.4,1100.91,119.95,2024-06-25,5,366.97
O24-001180,CUST00717,P0031,East,0,223.15,37.4,2024-04-14,1,259.48
O24-006710,CUST01036,P0023,East,0.12,954.31,88,2024-10-23,4,271.11
O24-008948,CUST00928,P0036,North,0.13,35.88,6.44,2024-09-14,2,20.62
O24-001202,CUST00089,P0036,North,0.12,52.91,6.29,2024-09-09,3,20.04
O24-002803,CUST00381,P0028,East,0.07,408.29,71.73,2024-10-10,1,439.02
O24-008970,CUST00942,P0016,West,0.08,124.55,32.82,2024-07-16,2,67.69
O24-007564,CUST01199,P0022,North,0.1,3110.67,716.04,2024-02-19,5,691.26
O24-005823,CUST01414,P0014,West,0.15,132.46,27.81,2024-08-11,4,38.96
O24-006304,CUST00205,P0033,South,0.16,131.21,18.43,2024-08-05,11,14.2
O24-004211,CUST00602,P0045,East,0.22,7.92,1.2,2024-04-06,4,2.54
O24-009877,CUST01193,P0041,West,0.11,30.66,5.87,2024-09-17,1,34.45
O24-003763,CUST00534,P0006,East,0.05,703.99,171.19,2024-07-27,2,370.52
O24-007168,CUST01258,P0006,East,0.06,2113.76,586.37,2024-03-29,6,374.78
O24-002458,CUST01035,P0016,North,0.33,131.13,25.73,2024-07-01,3,65.24
O24-005594,CUST00356,P0010,East,0.1,168.84,39.74,2024-04-29,2,93.8
O24-005073,CUST01060,P0036,North,0.06,37.71,5.74,2024-11-03,2,20.06
O24-004472,CUST01316,P0038,West,0.16,23.25,4.21,2024-08-04,2,13.84
O24-005566,CUST00830,P0028,North,0.21,345.22,33.81,2024-05-12,1,436.99
O24-001888,CUST00534,P0001,East,0.11,3099.34,890.77,2024-06-15,3,1160.8
O24-006560,CUST01372,P0008,North,0.19,2318.18,502.99,2024-09-15,5,572.39
O24-008270,CUST00491,P0018,North,0.33,1170.25,104.45,2024-07-03,4,436.66
O24-004933,CUST00137,P0009,South,0.17,56.85,11.08,2024-11-08,3,22.83
O24-009012,CUST00584,P0017,North,0.29,157.95,14.16,2024-07-07,1,222.46
O24-000810,CUST00788,P0046,South,0.16,4.86,0.66,2024-08-04,2,2.89
O24-004166,CUST01255,P0032,West,0.06,1385.64,193.11,2024-06-11,3,491.36
O24-001309,CUST00368,P0039,West,0.14,24.37,3.08,2024-12-29,2,14.17
O24-007065,CUST00278,P0041,North,0.11,85.81,15.01,2024-01-16,3,32.13857678
O24-002093,CUST00860,P0047,West,0.08,45.77,7.89,2024-05-07,5,9.95
O24-006590,CUST01396,P0016,North,0.03,179.72,45.95,2024-03-16,3,61.76
O24-007873,CUST00250,P0001,North,0.13,968.38,236.88,2024-11-20,1,1113.08
O24-006003,CUST01189,P0014,North,0.12,71.6,17.25,2024-06-04,2,40.68
O24-001624,CUST00344,P0006,South,0.08,1479.58,348.09,2024-11-27,4,402.06
O24-001297,CUST00173,P0034,West,0.17,8.18,1.28,2024-07-29,1,9.86
O24-002405,CUST01228,P0030,West,0.22,155.39,11.23,2024-04-21,2,99.61
O24-000143,CUST00434,P0008,South,0.14,2428.94,460.57,2024-01-15,5,564.87
O24-006925,CUST00759,P0010,North,0.08,262.14,68.22,2024-01-18,3,94.98
O24-009638,CUST00408,P0007,South,0.12,361.84,80.15,2024-01-24,2,205.59
O24-004523,CUST00607,P0026,North,0.04,493.11,58.23,2024-11-13,1,513.66
O24-004247,CUST00251,P0048,North,0.04,9.98,2.28,2024-11-22,5,2.08
O24-007637,CUST00762,P0023,East,0.01,784.38,119.31,2024-06-29,3,264.1
O24-003902,CUST00491,P0044,South,0.21,12.43,1.38,2024-03-10,1,15.74
O24-005721,CUST01355,P0022,West,0.08,3020.27,475.44,2024-08-11,5,656.58
O24-000750,CUST00679,P0008,North,0.08,540.29,135.7,2024-03-19,1,587.27
O24-002741,CUST01191,P0045,South,0.17,2.14,0.3,2024-12-11,1,2.58
O24-004781,CUST00775,P0004,North,0.08,2660.83,563.89,2024-06-25,3,964.07
O24-006509,CUST00572,P0044,North,0.08,14.28,2.96,2024-10-17,1,15.52
O24-002712,CUST01284,P0001,North,0.1,1092.71,271.49,2024-06-29,1,1214.12
O24-002856,CUST01211,P0012,East,0.35,12.53,2.42,2024-07-08,1,19.27
O24-001669,CUST00958,P0029,North,0.12,501.49,50.52,2024-12-15,2,284.94
O24-004328,CUST01061,P0011,East,0.16,154.48,39.47,2024-05-18,2,91.95
O24-002231,CUST00402,P0011,North,0.09,309.4,74.09,2024-10-20,4,85
O24-001810,CUST00206,P0030,North,0.16,177.79,22.62,2024-06-05,2,105.83
O24-002094,CUST00071,P0047,East,0.04,57.83,11.82,2024-05-27,6,10.04
O24-008259,CUST00450,P0028,North,0.06,1754.79,325.49,2024-04-29,4,466.7
O24-005833,CUST00746,P0013,North,0.18,48.88,10.56,2024-01-18,3,19.87
O24-002675,CUST00441,P0037,East,0.1,61.7,9.41,2024-04-02,5,13.71
O24-005075,CUST01231,P0042,South,0.17,47.58,4.92,2024-01-23,2,28.66
O24-007824,CUST01399,P0003,West,0.14,3780.09,775.66,2024-10-17,3,1465.15
O24-009207,CUST00753,P0007,North,0.04,824.72,203.98,2024-05-19,4,214.77
O24-009515,CUST00523,P0026,West,0.02,3340.13,505.74,2024-08-14,7,486.9
O24-000682,CUST01264,P0020,North,0.11,1004.7,160.48,2024-02-13,4,282.22
O24-002191,CUST00495,P0033,North,0.29,18.53,1.87,2024-09-27,2,13.05
O24-006816,CUST01500,P0039,East,0.07,12.9,2.42,2024-01-10,1,13.87
O24-004210,CUST00323,P0034,East,0.04,100.32,18.4,2024-07-06,10,10.45
O24-003878,CUST00341,P0012,West,0.09,17.24,4.33,2024-03-14,1,18.94
O24-008210,CUST00266,P0022,West,0.1,1853.2,258.74,2024-11-07,3,686.37
O24-007023,CUST01157,P0045,East,0,2.71,0.64,2024-10-12,1,2.71
O24-001201,CUST01298,P0004,West,0.18,2119.19,431.29,2024-12-20,3,861.46
O24-000253,CUST01354,P0041,West,0.05,94.65,16.59,2024-03-09,3,33.21
O24-009157,CUST00634,P0041,East,0.1,28.99,5.39,2024-03-26,1,32.21
O24-007207,CUST01206,P0015,North,0.08,148.82,32.52,2024-02-15,3,53.92
O24-005632,CUST00530,P0008,East,0.08,550.79,135.48,2024-05-21,1,598.68
O24-003977,CUST00875,P0034,North,0.19,7.75,0.82,2024-10-22,1,9.57
O24-007705,CUST00222,P0006,West,0.1,1029.05,252.56,2024-09-16,3,381.13
O24-008890,CUST00059,P0013,South,0.14,88.28,15.84,2024-05-02,5,20.53
O24-006057,CUST00225,  P0001,East,0.07,1106.77,277.62,2024-06-28,1,1190.08
O24-005540,CUST00622,P0025,North,0.11,476,81.61,2024-01-08,1,534.83
O24-008083,CUST00287,P0015,South,0.15,89.91,13.6,2024-06-01,2,52.88823529
O24-004810,CUST00262,P0022,West,0.05,1900.1,253.26,2024-09-15,3,666.7
O24-001688,CUST01316,P0047,North,0.32,35.19,3.79,2024-07-10,5,10.35
O24-009977,CUST01277,P0019,West,0.2,1289.25,160.08,2024-11-11,4,402.89
O24-004808,CUST00171,P0015,North,0.3,37.73,6.2,2024-09-19,1,53.9
O24-000002,CUST00827,P0043,North,0.06,152.54,35.12,2024-06-14,4,40.57
O24-005006,CUST01287,P0026,North,0.09,1395.44,205.64,2024-05-29,3,511.15
O24-000497,CUST00371,P0007,North,0,159.15,35.51,2024-12-05,1,201.46
O24-004904,CUST00598,P0035,East,0.27,5.97,0.59,2024-06-15,2,4.09
O24-002357,CUST00436,P0016,West,0.14,448.03,91.21,2024-04-11,8,65.12
O24-007747,CUST00962,P0016,East,0.07,60.52,17.68,2024-08-20,1,65.08
O24-005914,CUST01351,P0048,West,0.13,5.66,1.07,2024-10-26,3,2.17
O24-003818,CUST01289,P0025,North,0.14,886.44,92.7,2024-09-21,2,515.37
O24-009820,CUST01413,P0029,East,0.06,820.65,115.5,2024-10-18,3,291.01
O24-008085,CUST00604,P0032,North,0.06,1315.11,195.48,2024-03-12,3,466.35
O24-004453,CUST01349,P0035,North,0.2,19.34,3.13,2024-03-02,6,4.03
O24-004955,CUST00705,  P0014,East,0.11,34.64,7.28,2024-03-11,1,38.92
O24-000743,CUST00172,P0003,East,0.33,2911.46,508.74,2024-12-08,3,1448.49
O24-004167,CUST00046,P0014,East,0.07,108.73,31.74,2024-09-02,3,38.97
O24-009625,CUST00261,P0006,North,0.21,1759.87,298.81,2024-03-08,6,371.28
O24-002534,CUST00662,P0028,North,0.29,321.99,37.7,2024-02-20,1,453.51
O24-009730,CUST00011,P0019,West,0.09,358.94,54.55,2024-06-07,1,394.44
O24-003949,CUST00956,P0005,North,0.11,823.11,166.89,2024-08-10,2,462.42
O24-002264,CUST00288,P0039,East,0.11,24.42,4.67,2024-08-12,2,13.72
O24-006394,CUST00790,P0024,East,0.07,590.45,83.2,2024-06-21,1,634.89
O24-000464,CUST01435,P0014,North,0.37,74.66,12.59,2024-06-30,3,39.5
O24-006624,CUST01365,P0002,East,0.04,2086.43,410.58,2024-11-26,4,543.34
O24-006929,CUST00701,P0010,North,0.1,243.24,56.47,2024-11-20,3,90.09
O24-006698,CUST01274,P0022,East,0.28,2435.29,285.09,2024-05-14,5,676.4694444
O24-000437,CUST01362,P0011,East,0.1,78.92,19.42,2024-11-21,1,87.69
O24-001789,CUST01143,P0022,East,0.04,3311.38,530.61,2024-12-14,5,689.8708333
O24-004108,CUST00036,P0033,North,0.15,33.1,5.64,2024-06-29,3,12.98
O24-009736,CUST00249,P0006,East,0.07,2120.46,576.89,2024-01-20,6,380.01
O24-006387,CUST01123,P0027,East,0.16,434.28,52.79,2024-06-17,4,129.25
O24-007896,CUST01055,P0012,West,0.11,18.43,4.01,2024-01-05,1,20.71
O24-000352,CUST00920,P0006,North,0.05,723.98,195.54,2024-09-27,2,381.04
O24-003510,CUST00035,P0009,South,0.17,77.39,16.29,2024-08-03,4,23.31
O24-008674,CUST01467,P0001,East,0.18,2821.42,511.69,2024-03-03,3,1146.92
O24-005830,CUST00042,P0021,North,0.19,926.15,115.07,2024-10-31,5,228.68
O24-002114,CUST00364,P0039,West,0,54.8,10.87,2024-11-27,4,13.7
O24-000758,CUST01368,P0046,North,0.17,7.72,1.07,2024-09-14,3,3.1
O24-003576,CUST01263,P0034,North,0.08,9.25,2.2,2024-05-19,1,10.05
O24-004807,CUST00247,P0040,West,0.16,25.42,4.36,2024-06-30,2,15.13
O24-009346,CUST00849,P0044,North,0.17,12.52,2,2024-04-20,1,15.09
O24-009449,CUST00321,P0011,West,0.16,68.73,15.28,2024-07-12,1,81.82
O24-001073,CUST00531,P0005,North,0.07,880.56,239.68,2024-10-23,2,473.42
O24-003733,CUST00778,P0037,West,0.14,91.85,11.91,2024-10-01,8,13.35
O24-005186,CUST01270,P0007,West,0.19,338.16,87.53,2024-09-28,2,208.74
O24-008249,CUST00699,P0041,North,0.04,120.27,25.01,2024-08-03,4,31.32
O24-005383,CUST00128,P0018,South,0.1,1554.16,165.02,2024-10-08,4,431.71
O24-003606,CUST00574,P0039,West,0.07,12.61,2.09,2024-12-31,1,13.56
O24-008487,CUST01150,P0032,East,0.04,1780.26,256.73,2024-08-21,4,463.61
O24-002217,CUST00051,P0036,East,0.09,18.75,3.46,2024-07-05,1,20.6
O24-008379,CUST00294,P0046,West,0.01,14.85,2.78,2024-10-19,5,3
O24-006968,CUST00831,P0035,East,0.06,7.75,1.48,2024-12-04,2,4.12
O24-007848,CUST00440,P0013,West,0.06,93.48,25.75,2024-11-18,5,19.8893617
O24-009759,CUST00248,P0047,South,0.08,9.72,1.15,2024-12-31,1,10.56
O24-000198,CUST00424,P0044,West,0.12,64.42,12.53,2024-11-06,5,14.64
O24-009667,CUST00490,P0034,East,0.16,43.01,7.69,2024-11-11,5,10.24
O24-009283,CUST00797,P0002,West,0.07,1946.49,457.39,2024-12-22,4,523.25
O24-000172,CUST00588,P0003,North,0,17670.38,3577.3,2024-03-26,13,1359.26
O24-002613,CUST01153,P0024,East,0.18,3170.64,393.93,2024-10-28,6,644.44
O24-003988,CUST00717,P0003,West,0.19,3356.49,630.39,2024-11-02,3,1381.27
O24-007622,CUST00506,P0043,South,0.22,300.14,38.56,2024-06-10,10,38.48
O24-007562,CUST01244,P0029,East,0.1,1254.51,160.9,2024-04-04,5,278.78
O24-008652,CUST00111,P0044,North,0.1,42.82,7.47,2024-03-16,3,15.86
O24-000001,CUST01221,P0015,North,0.1,98.14,23.33,2024-11-26,2,54.52
O24-009278,CUST01173,P0010,North,0.15,402.39,94.92,2024-01-01,5,94.68
O24-005743,CUST00471,P0032,North,0.04,2367.79,457.71,2024-10-21,5,493.29
O24-002640,CUST01270,P0008,West,0.13,2568.94,567.13,2024-09-24,5,590.56
O24-003454,CUST00640,P0008,North,0.1,1035.86,254.9,2024-06-14,2,575.48
O24-009656,CUST00786,P0036,East,0.14,36.55,7,2024-12-29,2,21.25
O24-005750,CUST01104,P0014,West,0.07,76.11,16.85,2024-08-29,2,40.92
O24-002545,CUST01008,P0027,West,0.07,236.29,37.71,2024-11-19,2,127.04
O24-005261,CUST00957,P0024,East,0.07,3143.26,456.81,2024-06-10,5,675.97
O24-003388,CUST01298,P0009,North,0.14,82.08,17.76,2024-09-27,4,23.86
O24-003033,CUST01467,P0013,South,0.14,67.94,12.9,2024-06-14,4,19.75
O24-000083,CUST01439,P0016,South,0.18,270.44,55.34,2024-12-22,5,65.96
O24-003835,CUST01418,P0013,South,0.12,33.88,5.27,2024-03-27,2,19.25
O24-009664,CUST00879,P0013,South,0.14,34.06,6,2024-07-26,2,19.8
O24-007333,CUST00097,P0004,South,0.18,3727.84,581.46,2024-07-07,5,909.23
O24-008718,CUST00663,P0048,South,0.18,14.17,1.47,2024-11-29,8,2.16
O24-003647,CUST01137,P0009,West,0.22,19.16,3.93,2024-02-23,1,24.56
O24-005904,CUST00744,P0004,West,0.12,1583.75,340.48,2024-03-14,2,899.86
O24-009897,CUST00957,P0006,South,0.25,1113.96,211.51,2024-10-16,4,371.32
O24-009160,CUST01201,P0038,East,0.14,34.98,5.7,2024-04-08,3,13.56
O24-002822,CUST00715,P0023,North,0.08,1506.19,262.05,2024-07-28,6,272.86
O24-006846,CUST01348,P0001,West,0.06,5663.69,1543.85,2024-07-15,5,1205.04
O24-001933,CUST00233,P0046,North,0.2,4.75,0.73,2024-12-06,2,2.97
O24-001954,CUST00749,P0036,West,0.12,72.34,10.74,2024-02-07,4,20.55
O24-005391,CUST01089,P0035,West,0.15,22.03,4.11,2024-09-10,6,4.32
O24-003345,CUST01278,P0030,West,0.06,382.05,60.81,2024-04-06,4,101.61
O24-004983,CUST00706,P0006,East,0.11,677.01,149.96,2024-11-13,2,380.34
O24-009922,CUST01053,P0022,North,0.09,1225.22,166.95,2024-05-26,2,673.2
O24-004419,CUST00664,P0001,South,0.15,3880.56,753.8,2024-11-23,4,1141.34
O24-007728,CUST00414,P0009,East,0.07,43.34,12.31,2024-08-15,2,23.3
O24-002756,CUST00798,P0025,West,0,2146.56,268.54,2024-12-14,5,499.2
O24-006543,CUST00424,P0013,North,0,15.05,3.22,2024-03-14,1,19.54
O24-006197,CUST00315,P0015,West,0,157.05,47.12,2024-02-04,3,52.35
O24-003743,CUST00029,P0002,North,0.24,400.79,91.28,2024-08-05,1,527.36
O24-002973,CUST00195,P0029,West,0.04,269.14,44.37,2024-02-24,1,280.35
O24-006472,CUST00195,P0014,North,0.13,143.17,34.98,2024-09-22,4,41.14
O24-006635,CUST01316,P0006,North,0.36,1171.74,187.54,2024-12-18,5,366.17
O24-001884,CUST00276,P0040,East,0.32,10.61,1.5,2024-05-06,1,15.61
O24-006012,CUST00083,P0011,East,0.2,284.35,63.31,2024-10-09,4,88.86
O24-009558,CUST00479,P0023,West,0.31,188.94,14.73,2024-04-01,1,273.82
O24-002777,CUST00946,P0016,South,0.23,187.88,32.37,2024-09-13,4,61
O24-008005,CUST00111,P0011,West,0.15,76.12,12.71,2024-05-13,1,89.55
O24-006376,CUST00068,P0008,North,0.12,1059.52,226.64,2024-12-16,2,602
O24-007179,CUST00713,P0036,East,0.09,60.03,10.11,2024-09-03,3,21.99
O24-004396,CUST01424,P0008,North,0.33,3106.07,433.39,2024-01-07,8,579.49
O24-002010,CUST00253,P0016,North,0.27,99.46,22.58,2024-03-24,2,68.12
O24-001198,CUST00108,P0016,South,0.11,116.09,22.77,2024-09-03,2,65.22
O24-007077,CUST00891,P0023,East,0.22,210.72,28.06,2024-04-07,1,270.15
O24-000846,CUST00772,P0009,East,0.07,21.74,5.16,2024-08-06,1,23.38
O24-002698,CUST00658,P0011,West,0.28,130.74,26.14,2024-09-18,2,90.79
O24-003269,CUST00844,P0011,East,0.38,162.34,23.87,2024-02-18,3,87.28
O24-007856,CUST00201,P0007,North,0.17,344.13,86.89,2024-04-26,2,207.31
O24-007260,CUST01008,P0008,East,0.12,503.49,113.15,2024-11-06,1,572.15
O24-001144,CUST00497,P0025,East,0.01,2554.6,324.76,2024-01-08,5,516.08
O24-001250,CUST00562,P0039,West,0.11,11.84,2.56,2024-06-17,1,13.3
O24-000757,CUST00783,P0010,North,0.27,194.17,39.85,2024-11-13,3,88.66
O24-006407,CUST00398,P0038,East,0.08,25.63,4.99,2024-12-28,2,13.93
O24-006119,CUST00387,P0033,East,0.12,11.33,1.66,2024-03-11,1,12.87
O24-002013,CUST00214,P0019,East,0.18,301.41,43.52,2024-10-18,1,367.57
O24-009831,CUST01104,P0006  ,East,0.12,662.45,141.2,2024-12-29,2,376.39
O24-003581,CUST00111,P0002,North,0.03,1028.94,244.33,2024-01-17,2,530.38
O24-003444,CUST01204,P0037,North,0.08,51.04,10.66,2024-11-26,4,13.87
O24-003058,CUST01303,P0006,West,0.08,350.84,97.52,2024-05-14,1,381.35
O24-007292,CUST01247,P0007,East,0.17,323.47,79.31,2024-11-28,2,194.86
O24-003579,CUST00216,P0015,South,0.18,42.48,8.48,2024-06-28,1,51.8
O24-002774,CUST01275,P0029,East,0.18,246.93,36.28,2024-08-10,1,301.14
O24-003056,CUST00876,P0048,West,0.06,4.12,0.62,2024-07-29,2,2.19
O24-006244,CUST00397,P0032,West,0.12,1626.17,216.79,2024-08-27,4,461.98
O24-004363,CUST01494,P0048,East,0.16,1.85,0.36,2024-01-29,1,2.2
O24-001561,CUST00628,P0030,East,0.04,98.1,13.49,2024-11-29,1,102.19
O24-006469,CUST01204,P0047,West,0.19,33.37,5.57,2024-03-08,4,10.3
O24-002385,CUST00326,P0005,West,0.08,1755.32,486.21,2024-03-27,4,476.99
O24-008854,CUST01336,P0020,South,0.2,410.77,32.68,2024-05-18,2,256.73
O24-003759,CUST00874,P0007,South,0.29,144.58,24.95,2024-02-22,1,203.63
O24-009033,CUST00506,P0026,West,0.07,1429.51,166.58,2024-08-18,3,512.37
O24-002912,CUST00140,P0036,West,0.09,19.19,3.99,2024-11-21,1,21.09
O24-008507,CUST00544,P0046,West,0.06,5.9,0.97,2024-11-24,2,3.14
O24-008837,CUST00575,P0042,North,0.15,50.05,8.86,2024-04-24,2,29.44
O24-005532,CUST00725,P0036,North,0.04,82.6,14.47,2024-07-23,4,21.51
O24-002835,CUST00981,P0039,East,0.1,104.69,16.99,2024-10-09,8,14.54
O24-006479,CUST00892,P0027,East,0.06,336.12,38.85,2024-08-24,3,119.19
O24-009781,CUST00813,P0001,East,0.21,1913.24,423.95,2024-12-08,2,1210.91
O24-006930,CUST00096,P0033,West,0.07,12.21,2.18,2024-10-11,1,13.13
O24-000044,CUST00178,P0011,South,0.14,463.78,77.53,2024-01-02,6,89.88
O24-009198,CUST00766,P0035,West,0.08,14.65,2.64,2024-06-15,4,3.98
O24-008414,CUST00033,P0035,South,0.2,6.37,0.58,2024-03-11,2,3.98
O24-006561,CUST01251,P0020,East,0.03,777.38,84.5,2024-03-28,3,267.14
O24-003145,CUST01242,P0028,West,0.02,3449.52,484.63,2024-12-31,8,439.99
O24-002460,CUST00724,P0003,East,0.05,1285.53,316.71,2024-08-06,1,1353.19
O24-000242,CUST00055,P0005,North,0.1,402.17,86.33,2024-03-07,1,446.86
O24-008222,CUST00586,P0035,South,0.21,19.01,2.22,2024-02-15,6,4.01
O24-006253,CUST00520,P0037,North,0.11,24.31,4.35,2024-02-29,2,13.65730337
O24-008460,CUST00062,P0011,North,0.05,255.62,56.67,2024-12-07,3,89.69
O24-008334,CUST01340,P0014,West,0.04,111.46,25.92,2024-04-10,3,38.7
O24-001373,CUST00450,P0007,South,0.26,298.29,41.28,2024-04-21,2,201.55
O24-004448,CUST01388,P0016,North,0.17,108.6,23.17,2024-01-04,2,65.42
O24-000056,CUST01046,P0047,South,0.18,32.05,3.64,2024-04-16,4,9.77
O24-001639,CUST01132,P0012,East,0.15,17.23,3.4,2024-07-29,1,20.27
O24-001571,CUST00946,P0013,West,0.08,36.67,9.77,2024-05-24,2,19.93
O24-005900,CUST00913,P0014,West,0.12,70.03,15.01,2024-08-24,2,39.79
O24-000623,CUST01454,P0009,East,0.15,202.64,44.93,2024-10-23,10,23.84
O24-008601,CUST00907,P0028,South,0.18,2292.82,164.35,2024-02-11,6,466.02
O24-003919,CUST00787,P0040,West,0.1,27.56,5.62,2024-06-30,2,15.31
O24-008398,CUST01484,P0040,East,0.32,21.32,1.66,2024-10-20,2,15.68
O24-007214,CUST00910,P0016,West,0.11,326.65,74.11,2024-11-05,6,61.17
O24-007785,CUST01007,P0027,South,0.23,479.29,32.32,2024-01-01,5,124.49
O24-003335,CUST01090,P0016,South,0.08,353,75.68,2024-07-17,6,63.95
O24-009767,CUST01232,P0026,East,0.01,1056.25,189.65,2024-05-06,2,533.46
O24-004443,CUST00673,P0043,South,0.07,111.66,11.42,2024-04-07,3,40.02
O24-007281,CUST00953,P0045,North,0.12,11.57,1.88,2024-06-12,5,2.63
O24-000121,CUST00559,P0042,South,0.19,23.09,3.04,2024-10-08,1,28.51
